FILIAL,UF_FILIAL,PRODUTO,DESCRICAO,ARMAZEM,QUANTIDADE
110102,JDI,PG25LA311FL01,25 LV ALUNO EM 1A SERIE 1O BI FILOMENA LCH,01,13.0
110102,JDI,PG25LA311FL02,25 LV ALUNO EM 1A SERIE 1O BI FILOMENA MCN,01,13.0
110102,JDI,PG25LA311GA01,25 LV ALUNO EM 1A SERIE 1O BI GABARITO MG LCH,01,124.0
110102,JDI,PG25LA311GA02,25 LV ALUNO EM 1A SERIE 1O BI GABARITO MG MCN,01,124.0
110102,JDI,PG25LA311GR01,25 LV ALUNO EM 1A SERIE 1O BI GABARITO RS LCH,01,30.0
110102,JDI,PG25LA311GR02,25 LV ALUNO EM 1A SERIE 1O BI GABARITO RS MCN,01,30.0
110102,JDI,PG25LA311MA01,25 LV ALUNO EM 1A SERIE 1O BI MACK LCH,01,9.0
110102,JDI,PG25LA311MA02,25 LV ALUNO EM 1A SERIE 1O BI MACK MCN,01,9.0
110104,FOR,PG25LA311PT01,25 LV ALUNO EM 1A SERIE 1O BI PET CURSOS LCH,01,20.0
110104,FOR,PG25LA311PT02,25 LV ALUNO EM 1A SERIE 1O BI PET CURSOS MCN,01,20.0
110104,FOR,PG25LA311RO01,25 LV ALUNO EM 1A SERIE 1O BI ROSALVO LCH,01,36.0
110104,FOR,PG25LA311RO02,25 LV ALUNO EM 1A SERIE 1O BI ROSALVO MCN,01,32.0
110102,JDI,PG25LA311RV01,25 LV ALUNO EM 1A SERIE 1O BI REDE VIVO LCH,01,136.0
110102,JDI,PG25LA311RV02,25 LV ALUNO EM 1A SERIE 1O BI REDE VIVO MCN,01,136.0
110102,JDI,PG25LA311SD01,25 LV ALUNO EM 1A SERIE 1O BI SAE LCH,01,137.0
110104,FOR,PG25LA311SD01,25 LV ALUNO EM 1A SERIE 1O BI SAE LCH,01,447.0
110102,JDI,PG25LA311SD02,25 LV ALUNO EM 1A SERIE 1O BI SAE MCN,01,137.0
110104,FOR,PG25LA311SD02,25 LV ALUNO EM 1A SERIE 1O BI SAE MCN,01,448.0
110102,JDI,PG25LA311SD1A,25 LV ALUNO EM 1A SERIE 1O BI SAE AMPLIADO LCH,01,1.0
110102,JDI,PG25LA311SD2A,25 LV ALUNO EM 1A SERIE 1O BI SAE AMPLIADO MCN,01,1.0
110104,FOR,PG25LA311SE01,25 LV ALUNO EM 1A SERIE 1O BI SECULO LCH,01,25.0
110104,FOR,PG25LA311SE02,25 LV ALUNO EM 1A SERIE 1O BI SECULO MCN,01,20.0
110104,FOR,PG25LA311ST01,25 LV ALUNO EM 1A SERIE 1O BI STATUS LCH,01,21.0
110104,FOR,PG25LA311ST02,25 LV ALUNO EM 1A SERIE 1O BI STATUS MCN,01,21.0
110102,JDI,PG25LA311TA01,25 LV ALUNO EM 1A SERIE 1O BI TAMANDARE LCH,01,78.0
110102,JDI,PG25LA311TA02,25 LV ALUNO EM 1A SERIE 1O BI TAMANDARE MCN,01,78.0
110102,JDI,PG25LA311ZA01,25 LV ALUNO EM 1A SERIE 1O BI MELLO DANTE LCH,01,86.0
110102,JDI,PG25LA311ZA02,25 LV ALUNO EM 1A SERIE 1O BI MELLO DANTE MCN,01,86.0
110102,JDI,PG25LA311ZU01,25 LV ALUNO EM 1A SERIE 1O BI CELLULA MATER LCH,01,6.0
110102,JDI,PG25LA311ZU02,25 LV ALUNO EM 1A SERIE 1O BI CELLULA MATER MCN,01,6.0
110102,JDI,PG25LA312CR01,25 LV ALUNO EM 1A SERIE 2O BI REFERENCIAL LCH,01,15.0
110102,JDI,PG25LA312CR02,25 LV ALUNO EM 1A SERIE 2O BI REFERENCIAL MCN,01,15.0
110102,JDI,PG25LA312DB01,25 LV ALUNO EM 1A SERIE 2O BI DB LCH,01,195.0
110104,FOR,PG25LA312DB01,25 LV ALUNO EM 1A SERIE 2O BI DB LCH,01,297.0
110102,JDI,PG25LA312DB02,25 LV ALUNO EM 1A SERIE 2O BI DB MCN,01,195.0
110104,FOR,PG25LA312DB02,25 LV ALUNO EM 1A SERIE 2O BI DB MCN,01,297.0
110104,FOR,PG25LA312DL01,25 LV ALUNO EM 1A SERIE 2O BI DOM BOSCO BALSA LCH,01,3.0
110104,FOR,PG25LA312DL02,25 LV ALUNO EM 1A SERIE 2O BI DOM BOSCO BALSA MCN,01,3.0
110102,JDI,PG25LA312FL01,25 LV ALUNO EM 1A SERIE 2O BI FILOMENA LCH,01,8.0
110102,JDI,PG25LA312FL02,25 LV ALUNO EM 1A SERIE 2O BI FILOMENA MCN,01,8.0
110102,JDI,PG25LA312GA01,25 LV ALUNO EM 1A SERIE 2O BI GABARITO MG LCH,01,199.0
110102,JDI,PG25LA312GA02,25 LV ALUNO EM 1A SERIE 2O BI GABARITO MG MCN,01,199.0
110102,JDI,PG25LA312GR01,25 LV ALUNO EM 1A SERIE 2O BI GABARITO RS LCH,01,10.0
110102,JDI,PG25LA312GR02,25 LV ALUNO EM 1A SERIE 2O BI GABARITO RS MCN,01,10.0
110102,JDI,PG25LA312MA01,25 LV ALUNO EM 1A SERIE 2O BI MACK LCH,01,3.0
110102,JDI,PG25LA312MA02,25 LV ALUNO EM 1A SERIE 2O BI MACK MCN,01,3.0
110104,FOR,PG25LA312PT01,25 LV ALUNO EM 1A SERIE 2O BI PET CURSOS LCH,01,16.0
110104,FOR,PG25LA312PT02,25 LV ALUNO EM 1A SERIE 2O BI PET CURSOS MCN,01,16.0
110104,FOR,PG25LA312RO01,25 LV ALUNO EM 1A SERIE 2O BI ROSALVO LCH,01,6.0
110104,FOR,PG25LA312RO02,25 LV ALUNO EM 1A SERIE 2O BI ROSALVO MCN,01,6.0
110102,JDI,PG25LA312SD01,25 LV ALUNO EM 1A SERIE 2O BI SAE LCH,01,585.0
110104,FOR,PG25LA312SD01,25 LV ALUNO EM 1A SERIE 2O BI SAE LCH,01,633.0
110102,JDI,PG25LA312SD02,25 LV ALUNO EM 1A SERIE 2O BI SAE MCN,01,585.0
110104,FOR,PG25LA312SD02,25 LV ALUNO EM 1A SERIE 2O BI SAE MCN,01,634.0
110104,FOR,PG25LA312SE01,25 LV ALUNO EM 1A SERIE 2O BI SECULO LCH,01,113.0
110104,FOR,PG25LA312SE02,25 LV ALUNO EM 1A SERIE 2O BI SECULO MCN,01,113.0
110102,JDI,PG25LA312TA01,25 LV ALUNO EM 1A SERIE 2O BI TAMANDARE LCH,01,8.0
110102,JDI,PG25LA312TA02,25 LV ALUNO EM 1A SERIE 2O BI TAMANDARE MCN,01,8.0
110102,JDI,PG25LA312ZU01,25 LV ALUNO EM 1A SERIE 2O BI CELLULA MATER LCH,01,1.0
110102,JDI,PG25LA312ZU02,25 LV ALUNO EM 1A SERIE 2O BI CELLULA MATER MCN,01,1.0
110102,JDI,PG25LA321CR01,25 LV ALUNO EM 2A SERIE 1O BI REFERENCIAL LCH,01,22.0
110102,JDI,PG25LA321CR02,25 LV ALUNO EM 2A SERIE 1O BI REFERENCIAL MCN,01,22.0
110102,JDI,PG25LA321DB01,25 LV ALUNO EM 2A SERIE 1O BI DB LCH,01,134.0
110104,FOR,PG25LA321DB01,25 LV ALUNO EM 2A SERIE 1O BI DB LCH,01,229.0
110102,JDI,PG25LA321DB02,25 LV ALUNO EM 2A SERIE 1O BI DB MCN,01,134.0
110104,FOR,PG25LA321DB02,25 LV ALUNO EM 2A SERIE 1O BI DB MCN,01,229.0
110104,FOR,PG25LA321DL01,25 LV ALUNO EM 2A SERIE 1O BI DOM BOSCO BALSA LCH,01,7.0
110104,FOR,PG25LA321DL02,25 LV ALUNO EM 2A SERIE 1O BI DOM BOSCO BALSA MCN,01,7.0
110104,FOR,PG25LA321EE01,25 LV ALUNO EM 2A SERIE 1O BI ELO LCH,01,139.0
110104,FOR,PG25LA321EE02,25 LV ALUNO EM 2A SERIE 1O BI ELO MCN,01,139.0
110102,JDI,PG25LA321FL01,25 LV ALUNO EM 2A SERIE 1O BI FILOMENA LCH,01,6.0
110102,JDI,PG25LA321FL02,25 LV ALUNO EM 2A SERIE 1O BI FILOMENA MCN,01,6.0
110102,JDI,PG25LA321GA01,25 LV ALUNO EM 2A SERIE 1O BI GABARITO MG LCH,01,20.0
110102,JDI,PG25LA321GA02,25 LV ALUNO EM 2A SERIE 1O BI GABARITO MG MCN,01,20.0
110102,JDI,PG25LA321GR01,25 LV ALUNO EM 2A SERIE 1O BI GABARITO RS LCH,01,30.0
110102,JDI,PG25LA321GR02,25 LV ALUNO EM 2A SERIE 1O BI GABARITO RS MCN,01,30.0
110102,JDI,PG25LA321MA01,25 LV ALUNO EM 2A SERIE 1O BI MACK LCH,01,14.0
110102,JDI,PG25LA321MA02,25 LV ALUNO EM 2A SERIE 1O BI MACK MCN,01,14.0
110104,FOR,PG25LA321PT01,25 LV ALUNO EM 2A SERIE 1O BI PET CURSOS LCH,01,22.0
110104,FOR,PG25LA321PT02,25 LV ALUNO EM 2A SERIE 1O BI PET CURSOS MCN,01,22.0
110104,FOR,PG25LA321RO01,25 LV ALUNO EM 2A SERIE 1O BI ROSALVO LCH,01,21.0
110104,FOR,PG25LA321RO02,25 LV ALUNO EM 2A SERIE 1O BI ROSALVO MCN,01,21.0
110102,JDI,PG25LA321RV01,25 LV ALUNO EM 2A SERIE 1O BI REDE VIVO LCH,01,123.0
110102,JDI,PG25LA321RV02,25 LV ALUNO EM 2A SERIE 1O BI REDE VIVO MCN,01,123.0
110102,JDI,PG25LA321SD01,25 LV ALUNO EM 2A SERIE 1O BI SAE LCH,01,214.0
110104,FOR,PG25LA321SD01,25 LV ALUNO EM 2A SERIE 1O BI SAE LCH,01,661.0
110102,JDI,PG25LA321SD02,25 LV ALUNO EM 2A SERIE 1O BI SAE MCN,01,214.0
110104,FOR,PG25LA321SD02,25 LV ALUNO EM 2A SERIE 1O BI SAE MCN,01,661.0
110102,JDI,PG25LA321SD1A,25 LV ALUNO EM 2A SERIE 1O BI SAE AMPLIADO LCH,01,1.0
110102,JDI,PG25LA321SD2A,25 LV ALUNO EM 2A SERIE 1O BI SAE AMPLIADO MCN,01,1.0
110104,FOR,PG25LA321SE01,25 LV ALUNO EM 2A SERIE 1O BI SECULO LCH,01,59.0
110104,FOR,PG25LA321SE02,25 LV ALUNO EM 2A SERIE 1O BI SECULO MCN,01,59.0
110104,FOR,PG25LA321ST01,25 LV ALUNO EM 2A SERIE 1O BI STATUS LCH,01,17.0
110104,FOR,PG25LA321ST02,25 LV ALUNO EM 2A SERIE 1O BI STATUS MCN,01,17.0
110102,JDI,PG25LA321TA01,25 LV ALUNO EM 2A SERIE 1O BI TAMANDARE LCH,01,133.0
110102,JDI,PG25LA321TA02,25 LV ALUNO EM 2A SERIE 1O BI TAMANDARE MCN,01,133.0
110102,JDI,PG25LA321ZA01,25 LV ALUNO EM 2A SERIE 1O BI MELLO DANTE LCH,01,51.0
110102,JDI,PG25LA321ZA02,25 LV ALUNO EM 2A SERIE 1O BI MELLO DANTE MCN,01,51.0
110102,JDI,PG25LA321ZU01,25 LV ALUNO EM 2A SERIE 1O BI CELLULA MATER LCH,01,12.0
110102,JDI,PG25LA321ZU02,25 LV ALUNO EM 2A SERIE 1O BI CELLULA MATER MCN,01,12.0
110102,JDI,PG25LA322CR01,25 LV ALUNO EM 2A SERIE 2O BI REFERENCIAL LCH,01,3.0
110102,JDI,PG25LA322CR02,25 LV ALUNO EM 2A SERIE 2O BI REFERENCIAL MCN,01,3.0
110102,JDI,PG25LA322DB01,25 LV ALUNO EM 2A SERIE 2O BI DB LCH,01,37.0
110104,FOR,PG25LA322DB01,25 LV ALUNO EM 2A SERIE 2O BI DB LCH,01,299.0
110102,JDI,PG25LA322DB02,25 LV ALUNO EM 2A SERIE 2O BI DB MCN,01,37.0
110104,FOR,PG25LA322DB02,25 LV ALUNO EM 2A SERIE 2O BI DB MCN,01,299.0
110104,FOR,PG25LA322DL01,25 LV ALUNO EM 2A SERIE 2O BI DOM BOSCO BALSA LCH,01,5.0
110104,FOR,PG25LA322DL02,25 LV ALUNO EM 2A SERIE 2O BI DOM BOSCO BALSA MCN,01,5.0
110104,FOR,PG25LA322EE01,25 LV ALUNO EM 2A SERIE 2O BI ELO LCH,01,19.0
110104,FOR,PG25LA322EE02,25 LV ALUNO EM 2A SERIE 2O BI ELO MCN,01,19.0
110102,JDI,PG25LA322FL01,25 LV ALUNO EM 2A SERIE 2O BI FILOMENA LCH,01,4.0
110102,JDI,PG25LA322FL02,25 LV ALUNO EM 2A SERIE 2O BI FILOMENA MCN,01,4.0
110102,JDI,PG25LA322GA01,25 LV ALUNO EM 2A SERIE 2O BI GABARITO MG LCH,01,54.0
110102,JDI,PG25LA322GA02,25 LV ALUNO EM 2A SERIE 2O BI GABARITO MG MCN,01,54.0
110102,JDI,PG25LA322GR01,25 LV ALUNO EM 2A SERIE 2O BI GABARITO RS LCH,01,19.0
110102,JDI,PG25LA322GR02,25 LV ALUNO EM 2A SERIE 2O BI GABARITO RS MCN,01,19.0
110102,JDI,PG25LA322MA01,25 LV ALUNO EM 2A SERIE 2O BI MACK LCH,01,13.0
110102,JDI,PG25LA322MA02,25 LV ALUNO EM 2A SERIE 2O BI MACK MCN,01,13.0
110104,FOR,PG25LA322PT01,25 LV ALUNO EM 2A SERIE 2O BI PET CURSOS LCH,01,32.0
110104,FOR,PG25LA322PT02,25 LV ALUNO EM 2A SERIE 2O BI PET CURSOS MCN,01,32.0
110104,FOR,PG25LA322RO01,25 LV ALUNO EM 2A SERIE 2O BI ROSALVO LCH,01,6.0
110104,FOR,PG25LA322RO02,25 LV ALUNO EM 2A SERIE 2O BI ROSALVO MCN,01,6.0
110102,JDI,PG25LA322SD01,25 LV ALUNO EM 2A SERIE 2O BI SAE LCH,01,595.0
110104,FOR,PG25LA322SD01,25 LV ALUNO EM 2A SERIE 2O BI SAE LCH,01,974.0
110102,JDI,PG25LA322SD02,25 LV ALUNO EM 2A SERIE 2O BI SAE MCN,01,595.0
110104,FOR,PG25LA322SD02,25 LV ALUNO EM 2A SERIE 2O BI SAE MCN,01,975.0
110104,FOR,PG25LA322SD1A,25 LV ALUNO EM 2A SERIE 2O BI SAE AMPLIADO LCH,01,1.0
110104,FOR,PG25LA322SD2A,25 LV ALUNO EM 2A SERIE 2O BI SAE AMPLIADO MCN,01,1.0
110104,FOR,PG25LA322SE01,25 LV ALUNO EM 2A SERIE 2O BI SECULO LCH,01,113.0
110104,FOR,PG25LA322SE02,25 LV ALUNO EM 2A SERIE 2O BI SECULO MCN,01,113.0
110102,JDI,PG25LA322TA01,25 LV ALUNO EM 2A SERIE 2O BI TAMANDARE LCH,01,83.0
110102,JDI,PG25LA322TA02,25 LV ALUNO EM 2A SERIE 2O BI TAMANDARE MCN,01,83.0
110102,JDI,PG25LA322ZU01,25 LV ALUNO EM 2A SERIE 2O BI CELLULA MATER LCH,01,11.0
110102,JDI,PG25LA322ZU02,25 LV ALUNO EM 2A SERIE 2O BI CELLULA MATER MCN,01,11.0
110104,FOR,PG25LA335SDAA,25 LV ALUNO EM ANUAL SAE ARTE REVISIONAL AMP,01,1.0
110104,FOR,PG25LA335SDSA,25 LV ALUNO EM ANUAL SAE SOCIOLOGIA REVISIONAL AMP,01,1.0
110104,FOR,PG25LA335SDWA,25 LV ALUNO EM ANUAL SAE FILOSOFIA REVISIONAL AMP,01,1.0
110102,JDI,PG25LA411CR00,25 LV ALUNO PV APROVA MAIS 1O BI REFERENCIAL,01,45.0
110102,JDI,PG25LA411DB00,25 LV ALUNO PV APROVA MAIS 1O BI DB,01,213.0
110104,FOR,PG25LA411DB00,25 LV ALUNO PV APROVA MAIS 1O BI DB,01,261.0
110104,FOR,PG25LA411DL00,25 LV ALUNO PV APROVA MAIS 1O BI DOM BOSCO BALSA,01,5.0
110104,FOR,PG25LA411EE00,25 LV ALUNO PV APROVA MAIS 1O BI ELO,01,167.0
110102,JDI,PG25LA411GA00,25 LV ALUNO PV APROVA MAIS 1O BI GABARITO MG,01,183.0
110102,JDI,PG25LA411GR00,25 LV ALUNO PV APROVA MAIS 1O BI GABARITO RS,01,67.0
110102,JDI,PG25LA411MA00,25 LV ALUNO PV APROVA MAIS 1O BI MACK,01,7.0
110104,FOR,PG25LA411PT00,25 LV ALUNO PV APROVA MAIS 1O BI PET CURSOS,01,31.0
110104,FOR,PG25LA411RO00,25 LV ALUNO PV APROVA MAIS 1O BI ROSALVO,01,12.0
110102,JDI,PG25LA411RV00,25 LV ALUNO PV APROVA MAIS 1O BI REDE VIVO,01,86.0
110102,JDI,PG25LA411SD00,25 LV ALUNO PV APROVA MAIS 1O BI SAE,01,841.0
110104,FOR,PG25LA411SD00,25 LV ALUNO PV APROVA MAIS 1O BI SAE,01,871.0
110104,FOR,PG25LA411SD0A,25 LV ALUNO PV APROVA MAIS 1O BI SAE AMPLIADO,01,1.0
110104,FOR,PG25LA411SD2A,25 LV ALUNO PV APROVA MAIS 1O BI SAE AMPLIADO MCN,01,1.0
110104,FOR,PG25LA411SE00,25 LV ALUNO PV APROVA MAIS 1O BI SECULO,01,12.0
110104,FOR,PG25LA411ST00,25 LV ALUNO PV APROVA MAIS 1O BI STATUS,01,17.0
110102,JDI,PG25LA411TA00,25 LV ALUNO PV APROVA MAIS 1O BI TAMANDARE,01,33.0
110102,JDI,PG25LA411ZA00,25 LV ALUNO PV APROVA MAIS 1O BI MELLO DANTE,01,73.0
110102,JDI,PG25LA411ZU00,25 LV ALUNO PV APROVA MAIS 1O BI CELLULA MATER,01,9.0
110102,JDI,PG25LA412CR00,25 LV ALUNO PV APROVA MAIS 2O BI REFERENCIAL,01,3.0
110102,JDI,PG25LA412DB00,25 LV ALUNO PV APROVA MAIS 2O BI DB,01,126.0
110104,FOR,PG25LA412DB00,25 LV ALUNO PV APROVA MAIS 2O BI DB,01,275.0
110104,FOR,PG25LA412DL00,25 LV ALUNO PV APROVA MAIS 2O BI DOM BOSCO BALSA,01,13.0
110104,FOR,PG25LA412EE00,25 LV ALUNO PV APROVA MAIS 2O BI ELO,01,17.0
110102,JDI,PG25LA412GA00,25 LV ALUNO PV APROVA MAIS 2O BI GABARITO MG,01,152.0
110102,JDI,PG25LA412GR00,25 LV ALUNO PV APROVA MAIS 2O BI GABARITO RS,01,248.0
110102,JDI,PG25LA412MA00,25 LV ALUNO PV APROVA MAIS 2O BI MACK,01,7.0
110104,FOR,PG25LA412PT00,25 LV ALUNO PV APROVA MAIS 2O BI PET CURSOS,01,52.0
110104,FOR,PG25LA412RO00,25 LV ALUNO PV APROVA MAIS 2O BI ROSALVO,01,2.0
110102,JDI,PG25LA412SD00,25 LV ALUNO PV APROVA MAIS 2O BI SAE,01,1033.0
110104,FOR,PG25LA412SD00,25 LV ALUNO PV APROVA MAIS 2O BI SAE,01,979.0
110104,FOR,PG25LA412SD0A,25 LV ALUNO PV APROVA MAIS 2O BI SAE AMPLIADO,01,1.0
110104,FOR,PG25LA412SD2A,25 LV ALUNO PV APROVA MAIS 2O BI SAE AMPLIADO MCN,01,1.0
110104,FOR,PG25LA412SE00,25 LV ALUNO PV APROVA MAIS 2O BI SECULO,01,113.0
110102,JDI,PG25LA412TA00,25 LV ALUNO PV APROVA MAIS 2O BI TAMANDARE,01,51.0
110102,JDI,PG25LA412ZU00,25 LV ALUNO PV APROVA MAIS 2O BI CELLULA MATER,01,12.0
110102,JDI,PG25LP116SD00,25 LV PROF INF 1 ANO 1O VOL SAE,01,133.0
110104,FOR,PG25LP116SD00,25 LV PROF INF 1 ANO 1O VOL SAE,01,55.0
110102,JDI,PG25LP126SD00,25 LV PROF INF 2 ANOS 1O VOL SAE,01,213.0
110104,FOR,PG25LP126SD00,25 LV PROF INF 2 ANOS 1O VOL SAE,01,187.0
110102,JDI,PG25LP136SD00,25 LV PROF INF 3 ANOS 1O VOL SAE,01,525.0
110104,FOR,PG25LP136SD00,25 LV PROF INF 3 ANOS 1O VOL SAE,01,435.0
110102,JDI,PG25LP146SD00,25 LV PROF INF 4 ANOS 1O VOL SAE,01,182.0
110104,FOR,PG25LP146SD00,25 LV PROF INF 4 ANOS 1O VOL SAE,01,300.0
110102,JDI,PG25LP156SD00,25 LV PROF INF 5 ANOS 1O VOL SAE,01,321.0
110104,FOR,PG25LP156SD00,25 LV PROF INF 5 ANOS 1O VOL SAE,01,622.0
110102,JDI,PG25LP211SDLH,25 LV PROF EF1 1O ANO 1O BI SAE,01,530.0
110104,FOR,PG25LP211SDLH,25 LV PROF EF1 1O ANO 1O BI SAE,01,589.0
110102,JDI,PG25LP212SDLH,25 LV PROF EF1 1O ANO 2O BI SAE,01,162.0
110104,FOR,PG25LP212SDLH,25 LV PROF EF1 1O ANO 2O BI SAE,01,533.0
110102,JDI,PG25LP215SDA0,25 LV PROF EF1 1O ANO VOL 1 SAE ARTE,01,529.0
110104,FOR,PG25LP215SDA0,25 LV PROF EF1 1O ANO VOL 1 SAE ARTE,01,590.0
110102,JDI,PG25LP215SDW0,25 LV PROF EF1 1O ANO VOL 1 SAE FILOSOFIA,01,532.0
110104,FOR,PG25LP215SDW0,25 LV PROF EF1 1O ANO VOL 1 SAE FILOSOFIA,01,591.0
110102,JDI,PG25LP221SDLH,25 LV PROF EF1 2O ANO 1O BI SAE,01,201.0
110104,FOR,PG25LP221SDLH,25 LV PROF EF1 2O ANO 1O BI SAE,01,281.0
110102,JDI,PG25LP222SDLH,25 LV PROF EF1 2O ANO 2O BI SAE,01,240.0
110104,FOR,PG25LP222SDLH,25 LV PROF EF1 2O ANO 2O BI SAE,01,358.0
110102,JDI,PG25LP225SDA0,25 LV PROF EF1 2O ANO VOL 1 SAE ARTE,01,207.0
110104,FOR,PG25LP225SDA0,25 LV PROF EF1 2O ANO VOL 1 SAE ARTE,01,284.0
110102,JDI,PG25LP225SDW0,25 LV PROF EF1 2O ANO VOL 1 SAE FILOSOFIA,01,205.0
110104,FOR,PG25LP225SDW0,25 LV PROF EF1 2O ANO VOL 1 SAE FILOSOFIA,01,282.0
110102,JDI,PG25LP231SDLH,25 LV PROF EF1 3O ANO 1O BI SAE,01,175.0
110104,FOR,PG25LP231SDLH,25 LV PROF EF1 3O ANO 1O BI SAE,01,330.0
110102,JDI,PG25LP232SDLH,25 LV PROF EF1 3O ANO 2O BI SAE,01,124.0
110104,FOR,PG25LP232SDLH,25 LV PROF EF1 3O ANO 2O BI SAE,01,421.0
110102,JDI,PG25LP235SDA0,25 LV PROF EF1 3O ANO ANUAL SAE ARTE,01,176.0
110104,FOR,PG25LP235SDA0,25 LV PROF EF1 3O ANO ANUAL SAE ARTE,01,342.0
110102,JDI,PG25LP235SDW0,25 LV PROF EF1 3O ANO ANUAL SAE FILOSOFIA,01,181.0
110104,FOR,PG25LP235SDW0,25 LV PROF EF1 3O ANO ANUAL SAE FILOSOFIA,01,342.0
110102,JDI,PG25LP241SDLH,25 LV PROF EF1 4O ANO 1O BI SAE,01,300.0
110104,FOR,PG25LP241SDLH,25 LV PROF EF1 4O ANO 1O BI SAE,01,304.0
110102,JDI,PG25LP242SDLH,25 LV PROF EF1 4O ANO 2O BI SAE,01,191.0
110104,FOR,PG25LP242SDLH,25 LV PROF EF1 4O ANO 2O BI SAE,01,350.0
110102,JDI,PG25LP245SDA0,25 LV PROF EF1 4O ANO ANUAL SAE ARTE,01,362.0
110104,FOR,PG25LP245SDA0,25 LV PROF EF1 4O ANO ANUAL SAE ARTE,01,325.0
110102,JDI,PG25LP245SDW0,25 LV PROF EF1 4O ANO ANUAL SAE FILOSOFIA,01,200.0
110104,FOR,PG25LP245SDW0,25 LV PROF EF1 4O ANO ANUAL SAE FILOSOFIA,01,329.0
110102,JDI,PG25LP251SDLH,25 LV PROF EF1 5O ANO 1O BI SAE,01,483.0
110104,FOR,PG25LP251SDLH,25 LV PROF EF1 5O ANO 1O BI SAE,01,628.0
110102,JDI,PG25LP252SDLH,25 LV PROF EF1 5O ANO 2O BI SAE,01,228.0
110104,FOR,PG25LP252SDLH,25 LV PROF EF1 5O ANO 2O BI SAE,01,312.0
110102,JDI,PG25LP255SDA0,25 LV PROF EF1 5O ANO ANUAL SAE ARTE,01,331.0
110104,FOR,PG25LP255SDA0,25 LV PROF EF1 5O ANO ANUAL SAE ARTE,01,601.0
110102,JDI,PG25LP255SDW0,25 LV PROF EF1 5O ANO ANUAL SAE FILOSOFIA,01,352.0
110104,FOR,PG25LP255SDW0,25 LV PROF EF1 5O ANO ANUAL SAE FILOSOFIA,01,647.0
110102,JDI,PG25LP261SAMC,25 LV PROF EF2 6O ANO 1O BI SANTO ANJO MATEMATICA,01,6.0
110102,JDI,PG25LP261SDC0,25 LV PROF EF2 6O ANO 1O BI SAE CIENCIAS,01,147.0
110104,FOR,PG25LP261SDC0,25 LV PROF EF2 6O ANO 1O BI SAE CIENCIAS,01,331.0
110102,JDI,PG25LP261SDG0,25 LV PROF EF2 6O ANO 1O BI SAE GEOGRAFIA,01,135.0
110104,FOR,PG25LP261SDG0,25 LV PROF EF2 6O ANO 1O BI SAE GEOGRAFIA,01,339.0
110102,JDI,PG25LP261SDH0,25 LV PROF EF2 6O ANO 1O BI SAE HISTORIA,01,137.0
110104,FOR,PG25LP261SDH0,25 LV PROF EF2 6O ANO 1O BI SAE HISTORIA,01,339.0
110102,JDI,PG25LP261SDM0,25 LV PROF EF2 6O ANO 1O BI SAE MATEMATICA,01,107.0
110104,FOR,PG25LP261SDM0,25 LV PROF EF2 6O ANO 1O BI SAE MATEMATICA,01,320.0
110102,JDI,PG25LP261SDP0,25 LV PROF EF2 6O ANO 1O BI SAE PORTUGUES,01,332.0
110104,FOR,PG25LP261SDP0,25 LV PROF EF2 6O ANO 1O BI SAE PORTUGUES,01,541.0
110102,JDI,PG25LP262SAMC,25 LV PROF EF2 6O ANO 2O BI SANTO ANJO MATEMATICA,01,7.0
110102,JDI,PG25LP262SDC0,25 LV PROF EF2 6O ANO 2O BI SAE CIENCIAS,01,139.0
110104,FOR,PG25LP262SDC0,25 LV PROF EF2 6O ANO 2O BI SAE CIENCIAS,01,337.0
110102,JDI,PG25LP262SDG0,25 LV PROF EF2 6O ANO 2O BI SAE GEOGRAFIA,01,148.0
110104,FOR,PG25LP262SDG0,25 LV PROF EF2 6O ANO 2O BI SAE GEOGRAFIA,01,344.0
110102,JDI,PG25LP262SDH0,25 LV PROF EF2 6O ANO 2O BI SAE HISTORIA,01,147.0
110104,FOR,PG25LP262SDH0,25 LV PROF EF2 6O ANO 2O BI SAE HISTORIA,01,347.0
110102,JDI,PG25LP262SDM0,25 LV PROF EF2 6O ANO 2O BI SAE MATEMATICA,01,111.0
110104,FOR,PG25LP262SDM0,25 LV PROF EF2 6O ANO 2O BI SAE MATEMATICA,01,329.0
110102,JDI,PG25LP262SDP0,25 LV PROF EF2 6O ANO 2O BI SAE PORTUGUES,01,106.0
110104,FOR,PG25LP262SDP0,25 LV PROF EF2 6O ANO 2O BI SAE PORTUGUES,01,303.0
110102,JDI,PG25LP265SDA0,25 LV PROF EF2 6O ANO 1O BI SAE ARTE VOL 1,01,150.0
110104,FOR,PG25LP265SDA0,25 LV PROF EF2 6O ANO 1O BI SAE ARTE VOL 1,01,345.0
110102,JDI,PG25LP265SDI0,25 LV PROF EF2 6O ANO 1O BI SAE INGLES VOL 1,01,183.0
110104,FOR,PG25LP265SDI0,25 LV PROF EF2 6O ANO 1O BI SAE INGLES VOL 1,01,379.0
110102,JDI,PG25LP265SDW0,25 LV PROF EF2 6O ANO 1O BI SAE FILOSOFIA VOL 1,01,149.0
110104,FOR,PG25LP265SDW0,25 LV PROF EF2 6O ANO 1O BI SAE FILOSOFIA VOL 1,01,344.0
110102,JDI,PG25LP271SAMC,25 LV PROF EF2 7O ANO 1O BI SANTO ANJO MATEMATICA,01,7.0
